Temperature, Humidity, Air_Pressure, Light_Intensity, Toxic_Chemical_Level, TVOC_Level, eCO2_Level, H2_Level, Ethanol_Level
25.51, 27.10, 102.49, 135, 23, 56, 407, 14179, 20602
25.54, 26.99, 102.49, 141, 23, 59, 409, 14183, 20592
25.52, 27.13, 102.49, 141, 24, 52, 400, 14195, 20613
25.54, 27.42, 102.49, 134, 24, 54, 412, 14189, 20609
25.56, 27.09, 102.49, 134, 24, 53, 402, 14188, 20608
25.52, 27.28, 102.49, 141, 22, 54, 400, 14192, 20616
25.51, 27.23, 102.49, 141, 23, 51, 406, 14189, 20610
25.52, 27.46, 102.49, 133, 24, 51, 402, 14182, 20612
25.52, 27.41, 102.49, 133, 25, 56, 403, 14186, 20609
25.54, 27.35, 102.49, 142, 24, 49, 401, 14185, 20614
25.52, 27.50, 102.48, 142, 23, 59, 404, 14189, 20606
25.54, 27.16, 102.49, 133, 24, 55, 400, 14189, 20607
25.52, 27.06, 102.49, 133, 24, 52, 400, 14195, 20617
25.49, 27.39, 102.48, 142, 24, 54, 404, 14185, 20605
25.54, 27.33, 102.49, 142, 22, 52, 403, 14183, 20616
25.49, 27.39, 102.48, 133, 23, 55, 400, 14187, 20607
25.51, 27.32, 102.48, 133, 24, 53, 414, 14187, 20620
25.51, 27.52, 102.49, 142, 24, 49, 407, 14183, 20615
25.51, 27.33, 102.49, 142, 25, 53, 416, 14177, 20607
25.51, 27.06, 102.49, 132, 24, 51, 416, 14182, 20612
25.49, 27.28, 102.49, 132, 22, 50, 421, 14178, 20610
25.52, 27.40, 102.49, 142, 23, 59, 423, 14179, 20620
25.52, 27.45, 102.48, 142, 23, 51, 421, 14177, 20608
25.52, 27.31, 102.48, 132, 24, 56, 425, 14177, 20611
25.54, 27.36, 102.49, 132, 24, 54, 422, 14173, 20613
25.49, 27.26, 102.48, 142, 23, 60, 429, 14169, 20607
25.54, 27.33, 102.49, 142, 22, 53, 434, 14163, 20605
25.54, 27.47, 102.49, 132, 24, 56, 426, 14166, 20595
25.54, 27.15, 102.49, 132, 24, 60, 430, 14177, 20604
25.51, 27.12, 102.49, 142, 25, 61, 435, 14173, 20607
25.54, 27.43, 102.49, 142, 24, 60, 431, 14164, 20591
25.52, 27.36, 102.48, 133, 25, 58, 420, 14165, 20594
25.54, 27.11, 102.49, 133, 24, 59, 432, 14167, 20603
25.54, 27.34, 102.49, 142, 24, 67, 429, 14163, 20596
25.51, 27.31, 102.49, 142, 24, 58, 428, 14163, 20598
25.52, 27.31, 102.49, 133, 24, 59, 426, 14166, 20602
25.52, 27.35, 102.49, 133, 25, 61, 429, 14169, 20605
25.49, 27.29, 102.49, 141, 25, 60, 432, 14156, 20595
25.51, 27.42, 102.48, 141, 24, 63, 431, 14162, 20595
25.52, 27.19, 102.48, 134, 24, 68, 434, 14160, 20590
25.51, 27.30, 102.49, 134, 23, 63, 425, 14163, 20588
25.52, 27.23, 102.49, 140, 24, 62, 426, 14162, 20596
25.52, 27.29, 102.49, 140, 25, 56, 419, 14168, 20592
25.49, 27.23, 102.49, 135, 23, 59, 430, 14165, 20599
25.52, 27.33, 102.49, 135, 24, 59, 419, 14167, 20587
25.49, 27.34, 102.49, 138, 23, 58, 416, 14170, 20604
25.52, 27.41, 102.48, 138, 24, 57, 425, 14168, 20588
25.52, 27.33, 102.48, 137, 24, 54, 411, 14172, 20602
25.49, 27.49, 102.49, 137, 25, 59, 423, 14168, 20595
25.51, 27.39, 102.48, 137, 24, 61, 423, 14169, 20597
25.54, 27.14, 102.48, 137, 25, 62, 418, 14162, 20600
25.54, 27.57, 102.48, 138, 25, 60, 418, 14166, 20588
25.52, 27.49, 102.49, 138, 24, 61, 420, 14165, 20596
25.49, 27.44, 102.49, 134, 24, 63, 424, 14159, 20591
25.51, 27.57, 102.49, 134, 23, 58, 416, 14168, 20599
25.52, 27.41, 102.49, 141, 24, 63, 424, 14159, 20583
25.52, 27.34, 102.49, 141, 25, 57, 419, 14166, 20592
25.51, 27.31, 102.48, 134, 23, 63, 418, 14170, 20594
25.52, 27.16, 102.49, 134, 27, 57, 412, 14166, 20603
25.51, 27.37, 102.49, 142, 24, 59, 418, 14161, 20593
25.51, 27.39, 102.48, 142, 25, 61, 420, 14158, 20593
25.52, 27.49, 102.49, 133, 23, 66, 422, 14161, 20583
25.52, 27.23, 102.49, 133, 24, 64, 412, 14163, 20591
25.54, 27.49, 102.49, 142, 24, 62, 418, 14160, 20592
25.49, 27.23, 102.49, 142, 24, 66, 416, 14161, 20590
25.52, 27.40, 102.49, 132, 23, 65, 411, 14163, 20590
25.52, 27.05, 102.49, 132, 23, 65, 411, 14163, 20590
25.51, 27.43, 102.48, 142, 23, 67, 422, 14162, 20584
25.51, 27.22, 102.49, 142, 25, 70, 424, 14161, 20589
25.51, 27.54, 102.49, 132, 24, 67, 416, 14163, 20587
25.51, 27.09, 102.48, 132, 25, 68, 413, 14167, 20590
25.51, 27.17, 102.49, 142, 24, 61, 406, 14163, 20587
25.54, 27.43, 102.49, 142, 24, 58, 400, 14170, 20594
25.52, 27.30, 102.49, 133, 24, 67, 406, 14169, 20588
25.52, 27.41, 102.49, 133, 24, 60, 406, 14156, 20588
25.52, 27.36, 102.49, 142, 23, 67, 415, 14163, 20589
25.51, 27.26, 102.49, 142, 23, 62, 406, 14160, 20588
25.51, 27.28, 102.48, 134, 24, 64, 408, 14165, 20589
25.52, 27.38, 102.48, 134, 24, 66, 411, 14165, 20586
25.49, 27.61, 102.48, 140, 24, 64, 412, 14162, 20584
25.47, 27.09, 102.49, 140, 25, 63, 412, 14157, 20595
25.49, 27.45, 102.49, 135, 24, 61, 413, 14165, 20588
25.52, 27.24, 102.49, 135, 24, 61, 410, 14169, 20585
25.51, 27.59, 102.49, 139, 24, 61, 406, 14162, 20589
25.54, 27.60, 102.49, 139, 24, 65, 405, 14163, 20589
25.51, 27.30, 102.49, 136, 25, 63, 409, 14163, 20589
25.51, 27.26, 102.49, 136, 24, 59, 409, 14155, 20581
25.52, 27.58, 102.49, 137, 24, 63, 405, 14154, 20578
25.52, 27.62, 102.49, 137, 24, 70, 413, 14162, 20584
25.52, 27.48, 102.49, 138, 23, 68, 417, 14157, 20576
25.51, 27.40, 102.49, 138, 24, 66, 410, 14158, 20584
25.51, 27.50, 102.49, 135, 24, 67, 410, 14152, 20575
25.52, 27.26, 102.48, 135, 25, 70, 409, 14160, 20574
25.51, 27.64, 102.49, 140, 24, 71, 403, 14158, 20574
25.49, 27.38, 102.48, 140, 23, 74, 409, 14162, 20579
25.49, 27.40, 102.49, 134, 24, 68, 407, 14163, 20577
25.51, 27.17, 102.49, 134, 23, 74, 404, 14159, 20575
25.52, 27.40, 102.49, 142, 24, 70, 401, 14162, 20576
25.52, 27.41, 102.48, 142, 24, 69, 403, 14161, 20576
25.52, 27.62, 102.49, 132, 25, 71, 400, 14163, 20584
25.51, 27.63, 102.49, 132, 16, 67, 407, 14161, 20579
25.51, 27.64, 102.48, 143, 24, 68, 406, 14161, 20583
25.51, 27.50, 102.48, 143, 26, 63, 405, 14168, 20585
